date,values,name
2024-05-03T10:15:01.506+05:00,3520774.4,Solar 1
2024-05-03T12:45:01.901+05:00,3522110.6,Solar 1
2024-05-03T12:45:21.917+05:00,3522112.2,Solar 1
2024-05-03T13:00:57.682+05:00,3522169.9,Solar 1
2024-05-03T13:30:31.328+05:00,3522337,Solar 1
2024-05-03T14:30:10.248+05:00,3522614.4,Solar 1
2024-05-03T14:45:00.807+05:00,3522662.2,Solar 1
2024-05-03T15:15:02.293+05:00,3522736.9,Solar 1
2024-05-03T15:30:02.875+05:00,3522755.2,Solar 1
2024-05-03T15:45:03.473+05:00,3522771.6,Solar 1
2024-05-03T16:00:04.028+05:00,3522789.3,Solar 1
2024-05-03T16:15:01.425+05:00,3522808.4,Solar 1
2024-05-03T16:30:02.049+05:00,3522825.9,Solar 1
2024-05-03T16:45:02.842+05:00,3522841,Solar 1
2024-05-03T17:00:03.428+05:00,3522856.8,Solar 1
2024-05-03T17:15:03.983+05:00,3522870.6,Solar 1
2024-05-03T17:30:04.494+05:00,3522879.8,Solar 1
2024-05-03T17:44:59.994+05:00,3522888.4,Solar 1
2024-05-03T18:00:00.533+05:00,3522894.6,Solar 1
2024-05-03T18:15:46.102+05:00,3522899.5,Solar 1
2024-05-03T18:30:01.664+05:00,3522901.6,Solar 1
2024-05-03T18:45:02.265+05:00,3522901.8,Solar 1
2024-05-03T19:00:03.056+05:00,3522901.8,Solar 1
2024-05-03T19:15:03.612+05:00,3522901.8,Solar 1
2024-05-03T19:30:04.168+05:00,3522901.8,Solar 1
2024-05-03T19:44:59.675+05:00,3522901.8,Solar 1
2024-05-03T20:00:00.242+05:00,3522901.8,Solar 1
2024-05-03T20:15:00.836+05:00,3522901.9,Solar 1
2024-05-03T20:30:01.408+05:00,3522901.9,Solar 1
2024-05-03T20:45:01.969+05:00,3522901.9,Solar 1
2024-05-03T21:00:07.547+05:00,3522901.9,Solar 1
2024-05-03T21:15:03.374+05:00,3522901.9,Solar 1
2024-05-03T21:30:04.003+05:00,3522901.9,Solar 1
2024-05-03T21:45:04.592+05:00,3522901.9,Solar 1
2024-05-03T22:00:00.131+05:00,3522901.9,Solar 1
2024-05-03T22:15:00.629+05:00,3522901.9,Solar 1
2024-05-03T22:30:01.246+05:00,3522902,Solar 1
2024-05-03T22:45:01.838+05:00,3522902,Solar 1
2024-05-03T23:00:02.371+05:00,3522902,Solar 1
2024-05-03T23:15:07.956+05:00,3522902,Solar 1
2024-05-03T23:30:03.716+05:00,3522902,Solar 1
2024-05-03T23:45:04.243+05:00,3522902,Solar 1
2024-05-03T23:59:59.781+05:00,3522902,Solar 1
2024-05-04T00:15:00.354+05:00,3522902,Solar 1
2024-05-04T00:30:00.906+05:00,3522902,Solar 1
2024-05-04T00:45:01.441+05:00,3522902,Solar 1
2024-05-04T01:00:01.972+05:00,3522902,Solar 1
2024-05-04T01:15:02.508+05:00,3522902,Solar 1
2024-05-04T01:30:08.076+05:00,3522902.1,Solar 1
2024-05-04T01:45:03.901+05:00,3522902.1,Solar 1
2024-05-04T01:59:59.509+05:00,3522902.1,Solar 1
2024-05-04T02:15:00.081+05:00,3522902.1,Solar 1
2024-05-04T02:30:00.660+05:00,3522902.1,Solar 1
2024-05-04T02:45:01.218+05:00,3522902.1,Solar 1
2024-05-04T03:00:01.794+05:00,3522902.1,Solar 1
2024-05-04T03:15:02.326+05:00,3522902.1,Solar 1
2024-05-04T03:30:02.855+05:00,3522902.1,Solar 1
2024-05-04T03:45:08.422+05:00,3522902.1,Solar 1
2024-05-04T04:00:04.179+05:00,3522902.1,Solar 1
2024-05-04T04:14:59.804+05:00,3522902.2,Solar 1
2024-05-04T04:30:00.368+05:00,3522902.2,Solar 1
2024-05-04T04:45:00.901+05:00,3522902.2,Solar 1
2024-05-04T05:00:01.441+05:00,3522902.2,Solar 1
2024-05-04T05:15:02.012+05:00,3522902.2,Solar 1
2024-05-04T05:30:02.562+05:00,3522902.4,Solar 1
2024-05-04T05:45:03.150+05:00,3522905.4,Solar 1
2024-05-04T06:00:03.780+05:00,3522911.9,Solar 1
2024-05-04T06:14:59.614+05:00,3522926.6,Solar 1
2024-05-04T06:30:00.201+05:00,3522948.9,Solar 1
2024-05-04T06:45:00.705+05:00,3522985.1,Solar 1
2024-05-04T07:00:01.286+05:00,3523025.4,Solar 1
2024-05-04T07:15:01.811+05:00,3523059.3,Solar 1
2024-05-04T07:30:02.313+05:00,3523095.5,Solar 1
2024-05-04T07:45:02.878+05:00,3523142.9,Solar 1
2024-05-04T08:00:03.396+05:00,3523187.3,Solar 1
2024-05-04T08:15:03.962+05:00,3523236.6,Solar 1
2024-05-04T08:29:59.768+05:00,3523294.2,Solar 1
2024-05-04T08:45:00.325+05:00,3523325.7,Solar 1
2024-05-04T09:00:00.880+05:00,3523384.5,Solar 1
2024-05-04T09:15:01.426+05:00,3523500.1,Solar 1
2024-05-04T09:30:02.030+05:00,3523598,Solar 1
2024-05-04T09:45:02.557+05:00,3523709.7,Solar 1
2024-05-04T10:00:03.105+05:00,3523820.6,Solar 1
2024-05-04T10:15:03.655+05:00,3523971.9,Solar 1
2024-05-04T10:29:59.287+05:00,3524163.9,Solar 1
2024-05-04T10:45:00.045+05:00,3524346.2,Solar 1
2024-05-04T11:00:00.606+05:00,3524547.7,Solar 1
2024-05-04T11:15:01.111+05:00,3524752.1,Solar 1
2024-05-04T11:30:01.670+05:00,3524951,Solar 1
2024-05-04T11:45:02.230+05:00,3525141.8,Solar 1
2024-05-04T12:00:02.796+05:00,3525287.1,Solar 1
2024-05-04T12:15:03.352+05:00,3525492.7,Solar 1
2024-05-04T12:30:03.912+05:00,3525693.2,Solar 1
2024-05-04T12:44:59.578+05:00,3525896.3,Solar 1
2024-05-04T13:00:00.370+05:00,3526093.4,Solar 1
2024-05-04T13:15:00.919+05:00,3526285.9,Solar 1
2024-05-04T13:30:01.513+05:00,3526422.4,Solar 1
2024-05-04T13:45:02.056+05:00,3526549.5,Solar 1
2024-05-04T14:00:02.607+05:00,3526719.8,Solar 1
2024-05-04T14:15:03.164+05:00,3526884.4,Solar 1
2024-05-04T14:30:03.695+05:00,3527055.1,Solar 1
2024-05-04T14:45:04.214+05:00,3527212.5,Solar 1
2024-05-04T14:59:59.823+05:00,3527357.1,Solar 1
2024-05-04T15:15:00.556+05:00,3527496.7,Solar 1
2024-05-04T15:30:01.137+05:00,3527626.2,Solar 1
2024-05-04T15:45:01.612+05:00,3527744.6,Solar 1
2024-05-04T16:00:02.198+05:00,3527848.4,Solar 1
2024-05-04T16:15:02.723+05:00,3527940.8,Solar 1
2024-05-04T16:30:03.294+05:00,3528021,Solar 1
2024-05-04T16:45:08.837+05:00,3528089,Solar 1
2024-05-04T16:45:58.866+05:00,3528092,Solar 1
2024-05-04T17:00:04.327+05:00,3528143.8,Solar 1
2024-05-04T17:15:00.013+05:00,3528188.8,Solar 1
2024-05-04T17:30:00.848+05:00,3528222.1,Solar 1
2024-05-04T17:45:01.379+05:00,3528246.4,Solar 1
2024-05-04T17:45:36.403+05:00,3528247.1,Solar 1
2024-05-04T18:00:01.928+05:00,3528263,Solar 1
2024-05-04T18:15:02.527+05:00,3528273.2,Solar 1
2024-05-04T18:15:32.547+05:00,3528273.4,Solar 1
2024-05-04T19:00:29.350+05:00,3528279.1,Solar 1
2024-05-04T23:14:59.656+05:00,3528279.3,Solar 1
2024-05-04T23:30:05.206+05:00,3528279.3,Solar 1
2024-05-04T23:45:00.847+05:00,3528279.3,Solar 1
2024-05-05T00:00:01.630+05:00,3528279.3,Solar 1
2024-05-05T00:15:02.152+05:00,3528279.3,Solar 1
2024-05-05T00:30:02.761+05:00,3528279.3,Solar 1
2024-05-05T04:00:55.445+05:00,3528279.5,Solar 1
2024-05-05T04:15:05.882+05:00,3528279.5,Solar 1
2024-05-05T04:30:01.684+05:00,3528279.5,Solar 1
2024-05-05T04:45:02.275+05:00,3528279.5,Solar 1
2024-05-05T05:00:02.790+05:00,3528279.5,Solar 1
2024-05-05T05:15:03.328+05:00,3528279.5,Solar 1
2024-05-05T05:30:03.887+05:00,3528280.3,Solar 1
2024-05-05T05:44:59.415+05:00,3528284.1,Solar 1
2024-05-05T05:59:59.920+05:00,3528293.1,Solar 1
2024-05-05T06:15:00.454+05:00,3528308.3,Solar 1
2024-05-05T06:30:06.001+05:00,3528330.9,Solar 1
2024-05-05T06:45:01.716+05:00,3528361.8,Solar 1
2024-05-05T07:00:02.352+05:00,3528401.7,Solar 1
2024-05-05T07:15:02.910+05:00,3528453.3,Solar 1
2024-05-05T07:30:03.466+05:00,3528517.6,Solar 1
2024-05-05T07:45:04.056+05:00,3528593.9,Solar 1
2024-05-05T07:59:59.563+05:00,3528681.7,Solar 1
2024-05-05T08:15:00.133+05:00,3528782.2,Solar 1
2024-05-05T08:30:00.663+05:00,3528893.5,Solar 1
2024-05-05T08:45:06.247+05:00,3529016.5,Solar 1
2024-05-05T09:00:01.899+05:00,3529148.5,Solar 1
2024-05-05T09:15:02.611+05:00,3529292,Solar 1
2024-05-05T09:30:03.122+05:00,3529444.7,Solar 1
2024-05-05T09:45:03.708+05:00,3529603.7,Solar 1
2024-05-05T09:59:59.208+05:00,3529770.3,Solar 1
2024-05-05T10:14:59.799+05:00,3529944.2,Solar 1
2024-05-05T10:30:00.282+05:00,3530123.2,Solar 1
2024-05-05T10:45:00.837+05:00,3530305.7,Solar 1
2024-05-05T11:00:06.400+05:00,3530496.8,Solar 1
2024-05-05T11:15:02.035+05:00,3530687.3,Solar 1
2024-05-05T11:30:02.778+05:00,3530880.9,Solar 1
2024-05-05T11:45:03.363+05:00,3531076.7,Solar 1
2024-05-05T12:00:03.862+05:00,3531268.9,Solar 1
2024-05-05T12:14:59.406+05:00,3531463.8,Solar 1
2024-05-05T12:29:59.921+05:00,3531660.6,Solar 1
2024-05-05T12:45:00.457+05:00,3531855.4,Solar 1
2024-05-05T13:00:01.018+05:00,3532046.7,Solar 1
2024-05-05T13:15:06.550+05:00,3532233.8,Solar 1
2024-05-05T13:30:02.259+05:00,3532411.8,Solar 1
2024-05-05T13:45:02.893+05:00,3532587.6,Solar 1
2024-05-05T14:00:03.431+05:00,3532756.3,Solar 1
2024-05-05T14:15:03.923+05:00,3532917.4,Solar 1
2024-05-05T14:29:59.451+05:00,3533071.6,Solar 1
2024-05-05T14:44:59.945+05:00,3533220.2,Solar 1
2024-05-05T15:00:00.490+05:00,3533361.6,Solar 1
2024-05-05T15:15:01.011+05:00,3533491.6,Solar 1
2024-05-05T15:30:06.538+05:00,3533613.1,Solar 1
2024-05-05T15:45:02.090+05:00,3533723.8,Solar 1
2024-05-05T16:00:02.838+05:00,3533823.1,Solar 1
2024-05-05T16:15:03.314+05:00,3533909.5,Solar 1
2024-05-05T16:30:03.829+05:00,3533984.1,Solar 1
2024-05-05T16:44:59.295+05:00,3534024.4,Solar 1
2024-05-05T16:59:59.828+05:00,3534074.7,Solar 1
2024-05-05T17:15:00.363+05:00,3534114.5,Solar 1
2024-05-05T17:30:00.873+05:00,3534145.3,Solar 1
2024-05-05T17:45:06.375+05:00,3534168.7,Solar 1
2024-05-05T18:00:06.912+05:00,3534185.9,Solar 1
2024-05-05T18:15:02.673+05:00,3534196.6,Solar 1
2024-05-05T18:30:03.198+05:00,3534201.9,Solar 1
2024-05-05T18:45:03.747+05:00,3534203.8,Solar 1
2024-05-05T18:59:59.240+05:00,3534203.9,Solar 1
2024-05-05T19:14:59.771+05:00,3534204,Solar 1
2024-05-05T19:30:00.283+05:00,3534204,Solar 1
2024-05-05T19:45:00.785+05:00,3534204,Solar 1
2024-05-05T20:00:06.306+05:00,3534204,Solar 1
2024-05-05T20:15:06.849+05:00,3534204,Solar 1
2024-05-05T20:30:02.669+05:00,3534204,Solar 1
2024-05-05T20:45:03.159+05:00,3534204,Solar 1
2024-05-05T21:00:03.669+05:00,3534204,Solar 1
2024-05-05T21:14:59.214+05:00,3534204.1,Solar 1
2024-05-05T21:29:59.784+05:00,3534204.1,Solar 1
2024-05-05T21:45:00.348+05:00,3534204.1,Solar 1
2024-05-05T22:00:00.833+05:00,3534204.1,Solar 1
2024-05-05T22:15:06.342+05:00,3534204.1,Solar 1
2024-05-05T22:30:06.870+05:00,3534204.1,Solar 1
2024-05-05T22:45:02.670+05:00,3534204.1,Solar 1
2024-05-05T23:00:03.205+05:00,3534204.1,Solar 1
2024-05-05T23:15:03.695+05:00,3534204.1,Solar 1
2024-05-05T23:29:59.178+05:00,3534204.1,Solar 1
2024-05-05T23:44:59.689+05:00,3534204.2,Solar 1
2024-05-06T00:00:00.226+05:00,3534204.2,Solar 1
2024-05-06T00:15:00.757+05:00,3534204.2,Solar 1
2024-05-06T00:30:06.273+05:00,3534204.2,Solar 1
2024-05-06T00:45:08.343+05:00,3534204.2,Solar 1
2024-05-06T00:59:59.136+05:00,3534204.2,Solar 1
2024-05-06T01:14:59.704+05:00,3534204.2,Solar 1
2024-05-06T01:30:00.289+05:00,3534204.2,Solar 1
2024-05-06T01:45:00.836+05:00,3534204.2,Solar 1
2024-05-06T02:00:01.379+05:00,3534204.2,Solar 1
2024-05-06T02:15:01.947+05:00,3534204.2,Solar 1
2024-05-06T02:30:02.460+05:00,3534204.2,Solar 1
2024-05-06T02:45:07.988+05:00,3534204.2,Solar 1
2024-05-06T03:00:08.552+05:00,3534204.3,Solar 1
2024-05-06T03:14:59.328+05:00,3534204.3,Solar 1
2024-05-06T03:29:59.941+05:00,3534204.3,Solar 1
2024-05-06T03:45:00.484+05:00,3534204.3,Solar 1
2024-05-06T04:00:01.004+05:00,3534204.3,Solar 1
2024-05-06T04:15:01.557+05:00,3534204.3,Solar 1
2024-05-06T04:30:02.150+05:00,3534204.3,Solar 1
2024-05-06T04:45:02.662+05:00,3534204.3,Solar 1
2024-05-06T05:00:03.119+05:00,3534204.3,Solar 1
2024-05-06T05:15:08.668+05:00,3534204.3,Solar 1
2024-05-06T05:29:59.416+05:00,3534205.3,Solar 1
2024-05-06T05:44:59.995+05:00,3534209.1,Solar 1
2024-05-06T06:00:00.523+05:00,3534217.5,Solar 1
2024-05-06T06:15:01.079+05:00,3534231.6,Solar 1
2024-05-06T06:30:01.654+05:00,3534252.9,Solar 1
2024-05-06T06:45:02.252+05:00,3534284.2,Solar 1
2024-05-06T07:00:02.792+05:00,3534325.5,Solar 1
2024-05-06T07:15:03.330+05:00,3534378.7,Solar 1
2024-05-06T07:30:03.882+05:00,3534446.1,Solar 1
2024-05-06T07:44:59.568+05:00,3534526.5,Solar 1
2024-05-06T08:00:00.245+05:00,3534619.9,Solar 1
2024-05-06T08:15:00.771+05:00,3534723.8,Solar 1
2024-05-06T08:30:01.363+05:00,3534832.6,Solar 1
2024-05-06T08:45:01.917+05:00,3534949.7,Solar 1
2024-05-06T09:00:02.524+05:00,3535075.8,Solar 1
2024-05-06T09:15:03.062+05:00,3535221.6,Solar 1
2024-05-06T09:45:04.151+05:00,3535545.1,Solar 1
2024-05-06T09:59:59.819+05:00,3535721,Solar 1
2024-05-06T10:15:00.468+05:00,3535902.2,Solar 1
2024-05-06T10:30:00.998+05:00,3536089.4,Solar 1
2024-05-06T10:45:01.486+05:00,3536284.5,Solar 1
2024-05-06T11:15:02.658+05:00,3536679.6,Solar 1
2024-05-06T11:30:03.210+05:00,3536880.8,Solar 1
2024-05-06T11:45:03.768+05:00,3537087.5,Solar 1
2024-05-06T12:00:04.334+05:00,3537295.8,Solar 1
2024-05-06T12:14:59.921+05:00,3537503,Solar 1
2024-05-06T12:30:00.646+05:00,3537707,Solar 1
2024-05-06T12:45:01.175+05:00,3537911.4,Solar 1
2024-05-06T13:00:01.785+05:00,3538114.6,Solar 1
2024-05-06T13:15:02.306+05:00,3538317,Solar 1
2024-05-06T13:30:02.823+05:00,3538517.8,Solar 1
2024-05-06T13:45:03.387+05:00,3538711.8,Solar 1
2024-05-06T14:00:03.984+05:00,3538899.7,Solar 1
2024-05-06T14:15:04.465+05:00,3539081.6,Solar 1
2024-05-06T14:30:00.108+05:00,3539256.9,Solar 1
2024-05-06T14:45:00.864+05:00,3539423.8,Solar 1
2024-05-06T15:00:01.385+05:00,3539580.6,Solar 1
2024-05-06T15:15:01.905+05:00,3539726.4,Solar 1
2024-05-06T15:30:02.467+05:00,3539835.2,Solar 1
2024-05-06T15:45:03.005+05:00,3539934.1,Solar 1
2024-05-06T16:00:03.548+05:00,3540045.8,Solar 1
2024-05-06T16:15:04.088+05:00,3540143.1,Solar 1
2024-05-06T16:30:04.651+05:00,3540229.5,Solar 1
2024-05-06T16:45:05.202+05:00,3540306,Solar 1
2024-05-06T17:00:01.044+05:00,3540365.7,Solar 1
2024-05-06T17:15:01.574+05:00,3540414.4,Solar 1
2024-05-06T17:30:02.154+05:00,3540451.4,Solar 1
2024-05-06T17:45:02.711+05:00,3540477.3,Solar 1
2024-05-06T18:00:03.307+05:00,3540493.7,Solar 1
2024-05-06T18:15:03.899+05:00,3540504.1,Solar 1
2024-05-06T18:29:59.472+05:00,3540509.7,Solar 1
2024-05-06T18:45:05.036+05:00,3540511.9,Solar 1
2024-05-06T19:00:00.570+05:00,3540512.2,Solar 1
2024-05-06T19:15:01.356+05:00,3540512.2,Solar 1
2024-05-06T19:30:01.906+05:00,3540512.2,Solar 1
2024-05-06T19:45:02.427+05:00,3540512.2,Solar 1
2024-05-06T20:00:02.963+05:00,3540512.2,Solar 1
2024-05-06T20:15:03.536+05:00,3540512.3,Solar 1
2024-05-06T20:30:04.096+05:00,3540512.3,Solar 1
2024-05-06T20:44:59.649+05:00,3540512.3,Solar 1
2024-05-06T21:00:05.226+05:00,3540512.3,Solar 1
2024-05-06T21:15:04.788+05:00,3540512.4,Solar 1
2024-05-06T21:30:01.634+05:00,3540512.4,Solar 1
2024-05-06T21:45:02.148+05:00,3540512.4,Solar 1
2024-05-06T22:00:02.707+05:00,3540512.4,Solar 1
2024-05-06T22:15:03.284+05:00,3540512.4,Solar 1
2024-05-06T22:30:03.876+05:00,3540512.4,Solar 1
2024-05-06T22:44:59.408+05:00,3540512.4,Solar 1
2024-05-06T22:59:59.965+05:00,3540512.5,Solar 1
2024-05-06T23:15:00.489+05:00,3540512.5,Solar 1
2024-05-06T23:30:01.140+05:00,3540512.5,Solar 1
2024-05-06T23:45:01.919+05:00,3540512.5,Solar 1
2024-05-07T00:00:02.491+05:00,3540512.5,Solar 1
2024-05-07T00:15:03.013+05:00,3540512.5,Solar 1
2024-05-07T00:30:03.505+05:00,3540512.5,Solar 1
2024-05-07T00:45:04.043+05:00,3540512.5,Solar 1
2024-05-07T00:59:59.629+05:00,3540512.5,Solar 1
2024-05-07T01:15:00.131+05:00,3540512.5,Solar 1
2024-05-07T01:30:05.701+05:00,3540512.5,Solar 1
2024-05-07T01:45:06.218+05:00,3540512.6,Solar 1
2024-05-07T02:00:01.998+05:00,3540512.6,Solar 1
2024-05-07T02:15:02.535+05:00,3540512.6,Solar 1
2024-05-07T02:30:03.094+05:00,3540512.6,Solar 1
2024-05-07T02:45:03.643+05:00,3540512.6,Solar 1
2024-05-07T03:00:04.195+05:00,3540512.6,Solar 1
2024-05-07T03:14:59.713+05:00,3540512.6,Solar 1
2024-05-07T03:30:00.227+05:00,3540512.6,Solar 1
2024-05-07T03:45:00.756+05:00,3540512.6,Solar 1
2024-05-07T04:00:06.337+05:00,3540512.6,Solar 1
2024-05-07T04:15:02.109+05:00,3540512.7,Solar 1
2024-05-07T04:30:02.714+05:00,3540512.7,Solar 1
2024-05-07T04:45:03.194+05:00,3540512.7,Solar 1
2024-05-07T05:00:03.708+05:00,3540512.7,Solar 1
2024-05-07T05:15:04.227+05:00,3540512.7,Solar 1
2024-05-07T05:29:59.798+05:00,3540513.8,Solar 1
2024-05-07T05:45:00.320+05:00,3540517.8,Solar 1
2024-05-07T06:00:00.852+05:00,3540526.9,Solar 1
2024-05-07T06:15:06.382+05:00,3540542.3,Solar 1
2024-05-07T06:30:02.047+05:00,3540565.7,Solar 1
2024-05-07T06:45:02.783+05:00,3540598.7,Solar 1
2024-05-07T07:00:03.322+05:00,3540641.8,Solar 1
2024-05-07T07:15:00.281+05:00,3540664.4,Solar 1
2024-05-07T07:30:00.829+05:00,3540732.2,Solar 1
2024-05-07T07:45:01.368+05:00,3540812.1,Solar 1
2024-05-07T08:00:01.885+05:00,3540904.9,Solar 1
2024-05-07T08:15:02.422+05:00,3540969.2,Solar 1
2024-05-07T08:30:02.963+05:00,3541085.9,Solar 1
2024-05-07T08:45:03.473+05:00,3541212.5,Solar 1
2024-05-07T09:00:03.973+05:00,3541346.8,Solar 1
2024-05-07T09:15:04.511+05:00,3541493.6,Solar 1
2024-05-07T09:30:00.110+05:00,3541648.4,Solar 1
2024-05-07T09:45:00.823+05:00,3541811.8,Solar 1
2024-05-07T10:00:01.376+05:00,3541984.5,Solar 1
2024-05-07T10:15:01.924+05:00,3542162.2,Solar 1
2024-05-07T10:30:02.479+05:00,3542344.4,Solar 1
2024-05-07T10:45:03.049+05:00,3542532.9,Solar 1
2024-05-07T11:00:03.578+05:00,3542726.3,Solar 1
2024-05-07T11:15:04.077+05:00,3542923.2,Solar 1
2024-05-07T11:29:59.587+05:00,3543122.3,Solar 1
2024-05-07T11:45:05.133+05:00,3543323.8,Solar 1
2024-05-07T12:00:00.917+05:00,3543524.9,Solar 1
2024-05-07T12:15:01.472+05:00,3543725.3,Solar 1
2024-05-07T12:30:02.008+05:00,3543924,Solar 1
2024-05-07T12:45:02.576+05:00,3544122.4,Solar 1
2024-05-07T13:00:03.084+05:00,3544315.4,Solar 1
2024-05-07T13:15:03.680+05:00,3544511.3,Solar 1
2024-05-07T13:30:04.201+05:00,3544702.8,Solar 1
2024-05-07T13:44:59.775+05:00,3544888.7,Solar 1
2024-05-07T14:00:05.336+05:00,3545069,Solar 1
2024-05-07T14:15:01.205+05:00,3545244.2,Solar 1
2024-05-07T14:30:01.764+05:00,3545409,Solar 1
2024-05-07T14:45:02.327+05:00,3545567.9,Solar 1
2024-05-07T15:00:02.909+05:00,3545722,Solar 1
2024-05-07T15:00:57.942+05:00,3545731.9,Solar 1
2024-05-07T15:30:03.943+05:00,3545993.6,Solar 1
2024-05-07T15:44:59.517+05:00,3546110.2,Solar 1
2024-05-07T16:00:00.028+05:00,3546217,Solar 1
2024-05-07T16:15:05.533+05:00,3546312.1,Solar 1
2024-05-07T16:30:01.364+05:00,3546396,Solar 1
2024-05-07T16:45:01.963+05:00,3546444.6,Solar 1
2024-05-07T17:00:02.514+05:00,3546504.5,Solar 1
2024-05-07T17:15:03.071+05:00,3546551.6,Solar 1
2024-05-07T17:30:03.627+05:00,3546587.3,Solar 1
2024-05-07T17:45:04.162+05:00,3546613.1,Solar 1
2024-05-07T17:59:59.709+05:00,3546630.5,Solar 1
2024-05-07T18:15:00.235+05:00,3546639.5,Solar 1
2024-05-07T18:30:05.820+05:00,3546645.6,Solar 1
2024-05-07T18:45:01.619+05:00,3546647.9,Solar 1
2024-05-07T19:00:02.142+05:00,3546648.2,Solar 1
2024-05-07T19:15:02.696+05:00,3546648.2,Solar 1
2024-05-07T19:30:03.262+05:00,3546648.2,Solar 1
2024-05-07T19:45:03.805+05:00,3546648.2,Solar 1
2024-05-07T19:59:59.322+05:00,3546648.2,Solar 1
2024-05-07T20:14:59.873+05:00,3546648.2,Solar 1
2024-05-07T20:30:00.410+05:00,3546648.2,Solar 1
2024-05-07T20:45:05.988+05:00,3546648.2,Solar 1
2024-05-07T21:00:01.719+05:00,3546648.2,Solar 1
2024-05-07T21:15:02.344+05:00,3546648.3,Solar 1
2024-05-07T21:30:02.904+05:00,3546648.3,Solar 1
2024-05-07T21:45:03.487+05:00,3546648.3,Solar 1
2024-05-07T22:00:04.015+05:00,3546648.3,Solar 1
2024-05-07T22:14:59.572+05:00,3546648.3,Solar 1
2024-05-07T22:30:00.097+05:00,3546648.3,Solar 1
2024-05-07T22:45:00.614+05:00,3546648.3,Solar 1
2024-05-07T23:00:06.092+05:00,3546648.3,Solar 1
2024-05-07T23:15:01.714+05:00,3546648.3,Solar 1
2024-05-07T23:30:02.475+05:00,3546648.3,Solar 1
2024-05-07T23:45:03.045+05:00,3546648.3,Solar 1
2024-05-08T00:00:03.562+05:00,3546648.4,Solar 1
2024-05-08T00:15:04.081+05:00,3546648.4,Solar 1
2024-05-08T00:29:59.640+05:00,3546648.4,Solar 1
2024-05-08T00:45:00.192+05:00,3546648.4,Solar 1
2024-05-08T01:00:00.695+05:00,3546648.4,Solar 1
2024-05-08T01:15:06.244+05:00,3546648.4,Solar 1
2024-05-08T01:45:02.592+05:00,3546648.4,Solar 1
2024-05-08T02:00:03.159+05:00,3546648.4,Solar 1
2024-05-08T02:15:03.723+05:00,3546648.5,Solar 1
2024-05-08T02:29:59.215+05:00,3546648.5,Solar 1
2024-05-08T02:44:59.770+05:00,3546648.5,Solar 1
2024-05-08T03:00:00.324+05:00,3546648.5,Solar 1
2024-05-08T03:15:00.941+05:00,3546648.5,Solar 1
2024-05-08T03:30:06.494+05:00,3546648.5,Solar 1
2024-05-08T03:45:07.021+05:00,3546648.5,Solar 1
2024-05-08T04:00:02.830+05:00,3546648.6,Solar 1
2024-05-08T04:15:03.402+05:00,3546648.6,Solar 1
2024-05-08T04:30:03.982+05:00,3546648.6,Solar 1
2024-05-08T04:44:59.517+05:00,3546648.6,Solar 1
2024-05-08T05:00:00.013+05:00,3546648.6,Solar 1
2024-05-08T05:15:00.558+05:00,3546648.7,Solar 1
2024-05-08T05:30:01.124+05:00,3546649.8,Solar 1
2024-05-08T05:45:06.680+05:00,3546653.7,Solar 1
2024-05-08T06:00:07.204+05:00,3546663.1,Solar 1
2024-05-08T06:15:03.027+05:00,3546680.4,Solar 1
2024-05-08T06:30:03.526+05:00,3546706.2,Solar 1
2024-05-08T06:45:04.120+05:00,3546741.2,Solar 1
2024-05-08T06:59:59.627+05:00,3546785.8,Solar 1
2024-05-08T07:14:59.474+05:00,3546844.2,Solar 1
2024-05-08T08:00:01.771+05:00,3547084.4,Solar 1
2024-05-08T08:15:07.382+05:00,3547185.1,Solar 1
2024-05-08T08:30:03.086+05:00,3547297,Solar 1
2024-05-08T08:45:03.754+05:00,3547418.8,Solar 1
2024-05-08T08:59:59.260+05:00,3547551.2,Solar 1
2024-05-08T09:14:59.830+05:00,3547693.5,Solar 1
2024-05-08T09:45:00.906+05:00,3548007.5,Solar 1
2024-05-08T10:00:01.495+05:00,3548174,Solar 1
2024-05-08T10:15:02.049+05:00,3548346,Solar 1
2024-05-08T10:30:07.631+05:00,3548519.9,Solar 1
2024-05-08T10:45:03.395+05:00,3548696.2,Solar 1
2024-05-08T11:00:03.977+05:00,3548888.1,Solar 1
2024-05-08T11:14:59.598+05:00,3549083.9,Solar 1
2024-05-08T11:30:00.103+05:00,3549277.9,Solar 1
2024-05-08T11:45:00.669+05:00,3549471.5,Solar 1
2024-05-08T12:00:01.185+05:00,3549666,Solar 1
2024-05-08T12:15:01.678+05:00,3549863.5,Solar 1
2024-05-08T12:30:02.151+05:00,3550056.4,Solar 1
2024-05-08T12:45:07.782+05:00,3550242.3,Solar 1
2024-05-08T13:00:03.407+05:00,3550420.3,Solar 1
2024-05-08T13:15:04.096+05:00,3550600.1,Solar 1
2024-05-08T13:29:59.660+05:00,3550785.4,Solar 1
2024-05-08T13:45:00.224+05:00,3550964.7,Solar 1
2024-05-08T14:00:00.777+05:00,3551143.4,Solar 1
2024-05-08T14:15:01.387+05:00,3551316.7,Solar 1
2024-05-08T14:30:01.928+05:00,3551471.1,Solar 1
2024-05-08T14:45:01.675+05:00,3551636.4,Solar 1
2024-05-08T15:00:05.504+05:00,3551792.4,Solar 1
2024-05-08T15:15:03.699+05:00,3551928.2,Solar 1
